index,x,y,z,roll,pitch,yaw
4096,-3.68282,2.97178,1.61485,0.0536305, -0.0137023, -0.455851, 0.888333
4097,-3.68126,2.97218,1.61461,0.0536617, -0.0143568, -0.455828, 0.888333
4098,-3.67969,2.97258,1.61437,0.0536945, -0.0150017, -0.455824, 0.888322
4099,-3.6781,2.97299,1.61413,0.0537169, -0.0156581, -0.455816, 0.888313
4100,-3.67649,2.9734,1.6139,0.0537331, -0.0163348, -0.455836, 0.88829
4101,-3.67486,2.97381,1.61368,0.0537627, -0.016988, -0.455862, 0.888263
4102,-3.67322,2.97422,1.61347,0.0538109, -0.0176013, -0.455908, 0.888224
4103,-3.67155,2.97462,1.61328,0.0538369, -0.0181937, -0.455962, 0.888183
4104,-3.66987,2.97503,1.61309,0.0538753, -0.0187645, -0.456029, 0.888134
4105,-3.67718,2.99004,1.61492,0.0541124, -0.0190589, -0.456603, 0.887819
4106,-3.67559,2.99046,1.61472,0.0541355, -0.0196324, -0.456673, 0.887769
4107,-3.67398,2.99088,1.61452,0.0541681, -0.0202164, -0.456748, 0.887715
4108,-3.67234,2.9913,1.61434,0.0541889, -0.0207794, -0.456841, 0.887653
4109,-3.67788,3.00382,1.61611,0.0542865, -0.0207779, -0.45654, 0.887802
4110,-3.67629,3.0043,1.61593,0.0543016, -0.021338, -0.456631, 0.887741
4111,-3.67467,3.00478,1.61575,0.0543142, -0.0218797, -0.456712, 0.887685
4112,-3.67303,3.00526,1.61559,0.0542998, -0.0224038, -0.456803, 0.887626
4113,-3.67138,3.00574,1.61544,0.0542691, -0.0229043, -0.456916, 0.887557
4114,-3.67636,3.01638,1.61708,0.0545085, -0.0228418, -0.456817, 0.887595
4115,-3.67474,3.01689,1.61693,0.0544635, -0.0233238, -0.456919, 0.887533
4116,-3.67309,3.0174,1.61679,0.0544259, -0.0237734, -0.457044, 0.887459
4117,-3.67143,3.0179,1.61665,0.0543799, -0.0241755, -0.457186, 0.887378
4118,-3.66974,3.0184,1.61652,0.0543264, -0.0245601, -0.457328, 0.887297
4119,-3.66803,3.0189,1.61639,0.0542644, -0.0249089, -0.45747, 0.887218
4120,-3.66629,3.01938,1.61628,0.054194, -0.0252305, -0.457637, 0.887127
4121,-3.66454,3.01986,1.61616,0.0541258, -0.0255041, -0.4578, 0.88704
4122,-3.66276,3.02033,1.61606,0.0540356, -0.0257653, -0.457976, 0.886947
4123,-3.66096,3.0208,1.61596,0.0539267, -0.025996, -0.458151, 0.886856
4124,-3.65914,3.02126,1.61586,0.0538102, -0.0262155, -0.458324, 0.886768
4125,-3.66493,3.03294,1.61757,0.0541831, -0.026211, -0.459001, 0.886395
4126,-3.66318,3.03337,1.61745,0.0540791, -0.026423, -0.459177, 0.886303
4127,-3.66142,3.0338,1.61734,0.053956, -0.026617, -0.459362, 0.886209
4128,-3.65965,3.03422,1.61722,0.0538322, -0.0268096, -0.459542, 0.886118
4129,-3.65785,3.03463,1.61711,0.0536945, -0.0269882, -0.459732, 0.886022
4130,-3.65604,3.03503,1.61699,0.0535499, -0.0271543, -0.45992, 0.885928
4131,-3.65422,3.03542,1.61687,0.0534253, -0.0273021, -0.46011, 0.885832
4132,-3.65238,3.0358,1.61675,0.0533039, -0.0274321, -0.4603, 0.885737
4133,-3.65053,3.03617,1.61662,0.0532074, -0.0275433, -0.460491, 0.88564
4134,-3.64867,3.03652,1.61649,0.0531235, -0.0276356, -0.460699, 0.885534
4135,-3.64679,3.03686,1.61635,0.0530567, -0.0276924, -0.4609, 0.885432
4136,-3.65307,3.04967,1.61827,0.0533814, -0.0277363, -0.46146, 0.885119
4137,-3.65129,3.04999,1.6181,0.0533213, -0.0277801, -0.461658, 0.885018
4138,-3.6495,3.05029,1.61793,0.0532867, -0.0278151, -0.461869, 0.884909
4139,-3.64769,3.05058,1.61774,0.0532551, -0.027827, -0.462068, 0.884807
4140,-3.64588,3.05085,1.61755,0.0532184, -0.0278317, -0.462267, 0.884705
4141,-3.64405,3.0511,1.61735,0.0531868, -0.027835, -0.462461, 0.884605
4142,-3.64222,3.05134,1.61715,0.05315, -0.0278226, -0.462647, 0.88451
4143,-3.64743,3.06377,1.61904,0.0533845, -0.0277707, -0.462683, 0.884479
4144,-3.64566,3.06402,1.61881,0.0533497, -0.02774, -0.462884, 0.884377
4145,-3.64388,3.06426,1.61858,0.0533256, -0.0277174, -0.463074, 0.88428
4146,-3.64208,3.06449,1.61833,0.0533127, -0.0276708, -0.46326, 0.884185
4147,-3.64028,3.0647,1.61809,0.0532919, -0.0276075, -0.463434, 0.884097
4148,-3.63846,3.06489,1.61784,0.0532757, -0.0275413, -0.463617, 0.884004
4149,-3.63664,3.06508,1.61759,0.0532309, -0.027461, -0.46379, 0.883918
4150,-3.63479,3.06524,1.61734,0.0531727, -0.0273689, -0.463966, 0.883832
4151,-3.64002,3.07677,1.61912,0.0534288, -0.0272779, -0.464133, 0.883732
4152,-3.63824,3.07694,1.61885,0.053357, -0.0271857, -0.464295, 0.883654
4153,-3.63644,3.0771,1.61859,0.0532503, -0.0270831, -0.464434, 0.88359
4154,-3.63462,3.07725,1.61833,0.0531472, -0.0269937, -0.464562, 0.883532
4155,-3.63278,3.07739,1.61808,0.0530195, -0.0269055, -0.464665, 0.883488
4156,-3.63093,3.07751,1.61783,0.0528677, -0.0267999, -0.464789, 0.883435
4157,-3.62907,3.07763,1.61758,0.0527189, -0.026689, -0.464906, 0.883386
4158,-3.62719,3.07773,1.61735,0.0525531, -0.0265902, -0.465023, 0.883337
4159,-3.6253,3.07782,1.61711,0.0523953, -0.0264991, -0.465114, 0.883302
4160,-3.62339,3.0779,1.61689,0.0522363, -0.0264131, -0.465188, 0.883274
4161,-3.62148,3.07796,1.61667,0.0520923, -0.0263415, -0.465257, 0.883249
4162,-3.62789,3.08937,1.61845,0.0525041, -0.0263126, -0.465748, 0.882967
4163,-3.62607,3.08941,1.61821,0.0523784, -0.026249, -0.465795, 0.882951
4164,-3.62424,3.08943,1.61798,0.0522518, -0.0261929, -0.465836, 0.882938
4165,-3.62241,3.08943,1.61775,0.0521496, -0.0261391, -0.465877, 0.882924
4166,-3.62056,3.08941,1.61754,0.0520768, -0.026095, -0.465895, 0.882921
4167,-3.61871,3.08938,1.61732,0.0520398, -0.0260515, -0.465893, 0.882925
4168,-3.61686,3.08932,1.61712,0.0520284, -0.0260221, -0.465884, 0.882931
4169,-3.61499,3.08925,1.61692,0.0520436, -0.0259766, -0.465873, 0.882938
4170,-3.61312,3.08916,1.61673,0.0520764, -0.0259433, -0.465842, 0.882953
4171,-3.61124,3.08905,1.61655,0.0521312, -0.0258969, -0.465799, 0.882974
4172,-3.60935,3.08893,1.61638,0.0522057, -0.0258473, -0.465736, 0.883004
4173,-3.60744,3.08879,1.61622,0.0522761, -0.0257971, -0.465652, 0.883046
4174,-3.60553,3.08864,1.61606,0.0523264, -0.0257366, -0.465543, 0.883102
4175,-3.60359,3.08847,1.61591,0.0523676, -0.0256707, -0.465423, 0.883165
4176,-3.61124,3.10273,1.61782,0.0527003, -0.025818, -0.466099, 0.882784
4177,-3.60942,3.10254,1.61763,0.0527264, -0.0257496, -0.465948, 0.882864
4178,-3.60758,3.10234,1.61746,0.052733, -0.0256756, -0.465795, 0.882947
4179,-3.60573,3.10213,1.61728,0.0527035, -0.0255873, -0.4656, 0.883054
4180,-3.60385,3.10192,1.6171,0.0526521, -0.0254981, -0.465383, 0.883174
4181,-3.60196,3.1017,1.61691,0.0525772, -0.0253935, -0.465147, 0.883306
4182,-3.60005,3.10148,1.61673,0.0524792, -0.0252702, -0.464899, 0.883446
4183,-3.59812,3.10125,1.61654,0.0523695, -0.0251262, -0.464644, 0.88359
4184,-3.59618,3.10101,1.61635,0.0522509, -0.0249593, -0.464393, 0.883734
4185,-3.59422,3.10078,1.61616,0.0521357, -0.0247742, -0.464145, 0.883876
4186,-3.59224,3.10053,1.61596,0.0520015, -0.024577, -0.463886, 0.884026
4187,-3.59983,3.11588,1.61811,0.05214, -0.0247665, -0.464181, 0.883858
4188,-3.59794,3.11565,1.61788,0.0520201, -0.0245536, -0.463908, 0.884014
4189,-3.59605,3.11542,1.61766,0.0518873, -0.0243308, -0.463619, 0.88418
4190,-3.59413,3.11518,1.61743,0.0517581, -0.0241071, -0.463305, 0.884358
4191,-3.5922,3.11493,1.6172,0.0516429, -0.0238968, -0.46299, 0.884535
4192,-3.59026,3.11467,1.61696,0.0515185, -0.0236869, -0.462666, 0.884717
4193,-3.58831,3.11441,1.61672,0.0513914, -0.0234937, -0.46232, 0.884911
4194,-3.58634,3.11414,1.61648,0.0512725, -0.0233048, -0.461973, 0.885104
4195,-3.58436,3.11387,1.61623,0.0511297, -0.0231133, -0.461594, 0.885315
4196,-3.58236,3.11359,1.61598,0.0509832, -0.0229316, -0.461198, 0.885534
4197,-3.58035,3.11331,1.61573,0.0508352, -0.0227386, -0.460802, 0.885754
4198,-3.58782,3.12919,1.61784,0.0508832, -0.0228711, -0.460905, 0.885694
4199,-3.58589,3.12894,1.61756,0.0507261, -0.0226812, -0.460484, 0.885927
4200,-3.58396,3.12868,1.61728,0.050556, -0.0224675, -0.460049, 0.886168
4201,-3.582,3.12843,1.617,0.0503493, -0.0222464, -0.459578, 0.88643
4202,-3.58002,3.12817,1.61671,0.0501174, -0.0220076, -0.459109, 0.886692
4203,-3.57803,3.12791,1.61641,0.0498781, -0.0217311, -0.458609, 0.886971
4204,-3.57601,3.12765,1.61612,0.0496248, -0.021453, -0.458093, 0.887258
4205,-3.57398,3.12738,1.61582,0.0493822, -0.0211684, -0.457577, 0.887545
4206,-3.57192,3.12712,1.61553,0.0491375, -0.0208736, -0.457039, 0.887843
4207,-3.56985,3.12685,1.61523,0.0489055, -0.0205802, -0.45649, 0.888145
4208,-3.56776,3.12657,1.61494,0.0486924, -0.0202851, -0.455931, 0.888451
4209,-3.57531,3.1422,1.61725,0.0488214, -0.020423, -0.456097, 0.888355
4210,-3.57331,3.14195,1.61694,0.0486227, -0.0201637, -0.455539, 0.888658
4211,-3.5713,3.14168,1.61664,0.0484719, -0.0199104, -0.454967, 0.888965
4212,-3.56928,3.14141,1.61635,0.0483551, -0.0196516, -0.454399, 0.889268
4213,-3.56725,3.14112,1.61605,0.0482805, -0.019395, -0.45383, 0.889568
4214,-3.57331,3.15335,1.61827,0.0484207, -0.0193641, -0.453477, 0.889741
4215,-3.57133,3.1531,1.61799,0.0483834, -0.0191047, -0.452898, 0.890043
4216,-3.56934,3.15284,1.61771,0.0483915, -0.0188523, -0.452338, 0.890333
4217,-3.56734,3.15257,1.61743,0.0484427, -0.0185856, -0.45178, 0.890619
4218,-3.57201,3.1616,1.61919,0.0487555, -0.0183053, -0.451194, 0.890905
4219,-3.57004,3.16135,1.61892,0.0488293, -0.018041, -0.450638, 0.891188
4220,-3.56806,3.1611,1.61865,0.0489108, -0.0177792, -0.450082, 0.89147
4221,-3.56606,3.16082,1.6184,0.0489982, -0.0175174, -0.449524, 0.891751
4222,-3.56405,3.16054,1.61815,0.0490971, -0.0172684, -0.448951, 0.89204
4223,-3.56202,3.16026,1.6179,0.0491895, -0.0170081, -0.448409, 0.892312
4224,-3.55997,3.15997,1.61765,0.0492548, -0.0167574, -0.447854, 0.892592
4225,-3.5579,3.15968,1.61741,0.04933, -0.0164989, -0.44729, 0.892875
4226,-3.55582,3.15939,1.61716,0.0493876, -0.0162398, -0.446737, 0.893153
4227,-3.55371,3.1591,1.61691,0.0494171, -0.0159776, -0.446176, 0.893437
4228,-3.55159,3.15882,1.61666,0.0494265, -0.0157231, -0.445594, 0.893732
4229,-3.55665,3.16773,1.6181,0.0499789, -0.0153846, -0.445731, 0.893638
4230,-3.55459,3.16741,1.61782,0.0499704, -0.0151218, -0.445166, 0.893925
4231,-3.55251,3.16709,1.61754,0.0499272, -0.0148545, -0.444589, 0.894219
4232,-3.55041,3.16678,1.61726,0.0498714, -0.0145766, -0.444008, 0.894515
4233,-3.54828,3.16648,1.61698,0.0498042, -0.0142947, -0.443425, 0.894812
4234,-3.54614,3.16618,1.6167,0.0497125, -0.0140051, -0.442844, 0.89511
4235,-3.54398,3.16588,1.61641,0.0496175, -0.0137163, -0.442271, 0.895403
4236,-3.54179,3.16558,1.61613,0.0495104, -0.0134218, -0.441693, 0.895698
4237,-3.53958,3.16528,1.61584,0.0494074, -0.0131279, -0.441114, 0.895994
4238,-3.53736,3.16499,1.61555,0.0492996, -0.0128319, -0.440531, 0.896291
4239,-3.53511,3.16469,1.61526,0.0491839, -0.0125215, -0.439949, 0.896587
4240,-3.54068,3.1746,1.61683,0.0496535, -0.0123206, -0.440169, 0.896456
4241,-3.5385,3.17427,1.61651,0.0495488, -0.0120005, -0.439595, 0.896748
4242,-3.53631,3.17395,1.61619,0.0494506, -0.0116915, -0.439012, 0.897043
4243,-3.5341,3.17362,1.61587,0.0493441, -0.0113903, -0.438428, 0.897339
4244,-3.53187,3.1733,1.61554,0.0492489, -0.011087, -0.437848, 0.89763
4245,-3.52963,3.17297,1.61521,0.0491471, -0.0107972, -0.437263, 0.897925
4246,-3.52737,3.17264,1.61488,0.0490442, -0.0105192, -0.436666, 0.898224
4247,-3.5251,3.17231,1.61454,0.0489432, -0.010241, -0.436042, 0.898536
4248,-3.53025,3.18207,1.61613,0.0492867, -0.0100551, -0.435895, 0.898591
4249,-3.52803,3.18174,1.61577,0.0491763, -0.00979094, -0.435259, 0.898908
4250,-3.52581,3.18142,1.6154,0.0490692, -0.00952027, -0.434611, 0.89923
4251,-3.52358,3.1811,1.61504,0.0489402, -0.00926159, -0.433956, 0.899556
4252,-3.52133,3.18078,1.61467,0.0488266, -0.00902044, -0.433281, 0.89989
4253,-3.51907,3.18046,1.61429,0.0487017, -0.00878143, -0.432603, 0.900226
4254,-3.5168,3.18015,1.61392,0.048567, -0.00858523, -0.431896, 0.900574
4255,-3.51452,3.17984,1.61354,0.0484244, -0.00839421, -0.431161, 0.900935
4256,-3.51222,3.17953,1.61316,0.0482703, -0.00821563, -0.430398, 0.90131
4257,-3.50992,3.17922,1.61278,0.0480911, -0.00804737, -0.429608, 0.901698
4258,-3.5076,3.17892,1.61238,0.0479148, -0.00788853, -0.428806, 0.902091
4259,-3.51313,3.18988,1.61411,0.0482379, -0.00775298, -0.428756, 0.902098
4260,-3.51088,3.18956,1.61369,0.0480556, -0.00759895, -0.427928, 0.902502
4261,-3.50863,3.18924,1.61326,0.0478756, -0.00744991, -0.427082, 0.902914
4262,-3.50636,3.18892,1.61282,0.0476869, -0.00729177, -0.426221, 0.903332
4263,-3.50408,3.1886,1.61238,0.0475069, -0.00712823, -0.425343, 0.903756
4264,-3.50179,3.18828,1.61192,0.0473485, -0.00696299, -0.424442, 0.904189
4265,-3.49949,3.18795,1.61147,0.0472003, -0.00681118, -0.423518, 0.904631
4266,-3.49718,3.18762,1.611,0.047051, -0.00665049, -0.422558, 0.905089
4267,-3.49486,3.18728,1.61053,0.0469129, -0.00649795, -0.421572, 0.905557
4268,-3.49253,3.18694,1.61006,0.0467744, -0.00634385, -0.420558, 0.906037
4269,-3.49019,3.1866,1.60958,0.0466264, -0.00619147, -0.419539, 0.906518
4270,-3.49613,3.19882,1.61134,0.0468753, -0.00615885, -0.419619, 0.906468
4271,-3.49387,3.19847,1.61083,0.0467386, -0.00601502, -0.41857, 0.906961
4272,-3.4916,3.19811,1.61032,0.0466249, -0.00586948, -0.417504, 0.907459
4273,-3.48932,3.19775,1.60982,0.0465193, -0.00572218, -0.416431, 0.907958
4274,-3.48703,3.19738,1.60931,0.0464391, -0.00556206, -0.415323, 0.908471
4275,-3.48472,3.19699,1.6088,0.0463706, -0.00541091, -0.414228, 0.908975
4276,-3.48241,3.1966,1.6083,0.0463266, -0.00523939, -0.413093, 0.909495
4277,-3.48731,3.20827,1.61021,0.046522, -0.00513492, -0.412615, 0.909702
4278,-3.48504,3.2079,1.6097,0.0464864, -0.0049348, -0.411488, 0.910215
4279,-3.48276,3.20752,1.60919,0.0465028, -0.00472281, -0.410365, 0.910723
4280,-3.48047,3.20713,1.60869,0.0465741, -0.00452196, -0.409224, 0.911233
4281,-3.47816,3.20672,1.6082,0.0466945, -0.00429917, -0.408084, 0.911739
4282,-3.47584,3.20631,1.60773,0.0468271, -0.00408477, -0.406945, 0.912243
4283,-3.47351,3.20588,1.60727,0.0469889, -0.00386927, -0.405823, 0.912735
4284,-3.47116,3.20545,1.60684,0.0471525, -0.00364737, -0.404672, 0.913238
4285,-3.47612,3.22102,1.6094,0.0469635, -0.00365603, -0.404637, 0.913263
4286,-3.47382,3.22064,1.60898,0.0471609, -0.00344556, -0.403494, 0.91376
4287,-3.47151,3.22026,1.60857,0.0473739, -0.00324898, -0.402355, 0.914251
4288,-3.46919,3.21987,1.60819,0.0475963, -0.00306422, -0.401209, 0.914744
4289,-3.46684,3.21948,1.60783,0.0478359, -0.00290255, -0.400071, 0.91523
4290,-3.46449,3.21909,1.60748,0.048066, -0.00275566, -0.398933, 0.915715
4291,-3.46211,3.21871,1.60716,0.0483006, -0.00261431, -0.39781, 0.916192
4292,-3.45973,3.21832,1.60686,0.0485358, -0.00248451, -0.396692, 0.916664
4293,-3.45732,3.21794,1.60658,0.0487729, -0.00235725, -0.395569, 0.917137
4294,-3.45491,3.21757,1.60631,0.0490189, -0.0022416, -0.394464, 0.9176
4295,-3.45247,3.21719,1.60605,0.0492908, -0.00211839, -0.393382, 0.91805
4296,-3.45822,3.2347,1.60898,0.0492339, -0.00222927, -0.393348, 0.918068
4297,-3.45586,3.23437,1.60872,0.0495288, -0.00211619, -0.392261, 0.918517
4298,-3.45348,3.23405,1.60849,0.0498579, -0.00199669, -0.391186, 0.918958
4299,-3.45109,3.23373,1.60827,0.0501956, -0.00188379, -0.390111, 0.919396
4300,-3.44868,3.23341,1.60807,0.0505616, -0.00177535, -0.389042, 0.91983
4301,-3.44626,3.23309,1.60788,0.050942, -0.00167082, -0.387959, 0.920266
4302,-3.44382,3.23278,1.60772,0.051328, -0.00158159, -0.386852, 0.920711
4303,-3.44137,3.23247,1.60758,0.0517049, -0.00151036, -0.385743, 0.921155
4304,-3.43889,3.23216,1.60745,0.0520929, -0.00144803, -0.38461, 0.921607
4305,-3.4364,3.23187,1.60734,0.0524874, -0.00139489, -0.383464, 0.922062
4306,-3.43389,3.23159,1.60724,0.0528535, -0.00134945, -0.38228, 0.922533
4307,-3.44027,3.24633,1.60973,0.0529809, -0.00142963, -0.38243, 0.922463
4308,-3.43783,3.24608,1.60963,0.0533315, -0.00138641, -0.381251, 0.922931
4309,-3.43537,3.24584,1.60954,0.0536665, -0.00133735, -0.380037, 0.923412
4310,-3.43289,3.24562,1.60946,0.0539799, -0.00128227, -0.378799, 0.923903
4311,-3.43039,3.2454,1.6094,0.0542765, -0.00122004, -0.37754, 0.9244
4312,-3.43578,3.25754,1.6115,0.0543002, -0.00118362, -0.377322, 0.924488
4313,-3.43331,3.2574,1.61144,0.0545711, -0.00111507, -0.37604, 0.924994
4314,-3.43083,3.25727,1.61139,0.0548122, -0.00103581, -0.374736, 0.925509
4315,-3.42832,3.25716,1.61135,0.0550159, -0.00095439, -0.373407, 0.926034
4316,-3.43247,3.26721,1.61322,0.0551702, -0.000757874, -0.372801, 0.926269
4317,-3.42999,3.26716,1.61318,0.0553652, -0.000669588, -0.37148, 0.926789
4318,-3.42748,3.26713,1.61315,0.0555424, -0.000587352, -0.370131, 0.927318
4319,-3.42495,3.26711,1.61311,0.0557129, -0.000511193, -0.368779, 0.927846
4320,-3.42242,3.26709,1.61308,0.0558822, -0.00043131, -0.36741, 0.928379
4321,-3.41986,3.26709,1.61304,0.0560344, -0.000354995, -0.366036, 0.928912
4322,-3.4173,3.2671,1.613,0.0561939, -0.000283021, -0.364638, 0.929452
4323,-3.41472,3.26711,1.61296,0.05635, -0.000201941, -0.363226, 0.929995
4324,-3.41891,3.27691,1.61464,0.0566587, 3.78795e-05, -0.363155, 0.930004
4325,-3.41637,3.27693,1.61458,0.0568255, 0.000135371, -0.361757, 0.930539
4326,-3.41383,3.27696,1.61453,0.0570217, 0.000234859, -0.360345, 0.931074
4327,-3.41127,3.277,1.61448,0.0572245, 0.000333874, -0.358944, 0.931603
4328,-3.4087,3.27704,1.61444,0.0574049, 0.000438977, -0.357501, 0.932147
4329,-3.40612,3.27709,1.6144,0.0575713, 0.000556852, -0.356062, 0.932687
4330,-3.40352,3.27715,1.61437,0.0577254, 0.000652722, -0.354607, 0.933232
4331,-3.40727,3.28684,1.61605,0.0579596, 0.000901934, -0.354347, 0.933316
4332,-3.40471,3.28692,1.61601,0.0580715, 0.000988181, -0.35285, 0.933876
4333,-3.40213,3.28701,1.61599,0.0581539, 0.00107497, -0.351342, 0.934439
4334,-3.39954,3.28712,1.61597,0.0582092, 0.0011607, -0.349814, 0.935008
4335,-3.39693,3.28723,1.61595,0.0582452, 0.0012352, -0.348264, 0.935585
4336,-3.39432,3.28736,1.61594,0.0582679, 0.0013082, -0.346701, 0.936163
4337,-3.39169,3.2875,1.61593,0.0582807, 0.00137626, -0.345115, 0.936748
4338,-3.38906,3.28765,1.61593,0.0582761, 0.00144328, -0.343522, 0.937334
4339,-3.39287,3.29738,1.61772,0.0585141, 0.00168158, -0.343394, 0.937365
4340,-3.39028,3.29754,1.61771,0.058525, 0.00173874, -0.341785, 0.937953
4341,-3.38768,3.29771,1.61771,0.0585377, 0.00180524, -0.340176, 0.938536
4342,-3.38509,3.29789,1.61771,0.0585493, 0.00185321, -0.33856, 0.93912
4343,-3.38248,3.29807,1.61773,0.0585824, 0.00189127, -0.336955, 0.939695
4344,-3.37988,3.29826,1.61776,0.0586197, 0.00192253, -0.335356, 0.940264
4345,-3.37728,3.29845,1.61779,0.0586623, 0.00192781, -0.333734, 0.940838
4346,-3.37467,3.29864,1.61783,0.0587153, 0.00191585, -0.332122, 0.941405
4347,-3.3786,3.30848,1.61956,0.0589454, 0.00211593, -0.332035, 0.941421
4348,-3.37604,3.30868,1.61959,0.0590025, 0.00209074, -0.330419, 0.941986
4349,-3.37349,3.30888,1.61963,0.0590761, 0.00205765, -0.328816, 0.942542
4350,-3.37095,3.30908,1.61967,0.0591499, 0.00201733, -0.327211, 0.943096
4351,-3.3684,3.30928,1.61972,0.0592288, 0.0019678, -0.3256, 0.943649
4352,-3.36586,3.30948,1.61978,0.0592893, 0.00189413, -0.323998, 0.944196
4353,-3.36331,3.30969,1.61984,0.0593382, 0.00181489, -0.322378, 0.944748
4354,-3.36685,3.31964,1.62151,0.0594927, 0.00202252, -0.322112, 0.944828
4355,-3.36435,3.31987,1.62156,0.0595111, 0.00194311, -0.320483, 0.945381
4356,-3.36185,3.3201,1.62162,0.0594806, 0.00186517, -0.318861, 0.945931
4357,-3.35936,3.32035,1.62167,0.059431, 0.00179209, -0.317213, 0.946488
4358,-3.35686,3.3206,1.62172,0.0593397, 0.00171169, -0.315562, 0.947046
4359,-3.35437,3.32085,1.62176,0.0592078, 0.00162697, -0.313896, 0.947608
4360,-3.35188,3.32112,1.6218,0.0590371, 0.00153895, -0.312218, 0.948173
4361,-3.34939,3.32139,1.62184,0.0588373, 0.00144692, -0.310525, 0.948741
4362,-3.35309,3.33149,1.6235,0.0590041, 0.00163207, -0.310383, 0.948777
4363,-3.35065,3.33178,1.62351,0.0587753, 0.00154929, -0.308689, 0.949344
4364,-3.34821,3.33208,1.6235,0.058525, 0.00145996, -0.306981, 0.949913
4365,-3.34578,3.33237,1.62349,0.0582618, 0.00137353, -0.305252, 0.950487
4366,-3.34336,3.33267,1.62347,0.0579802, 0.00130772, -0.303511, 0.951061
4367,-3.34094,3.33297,1.62343,0.0576895, 0.00123953, -0.301753, 0.951638
4368,-3.33853,3.33326,1.62337,0.05738, 0.00118727, -0.299997, 0.952212
4369,-3.33613,3.33355,1.62331,0.0570765, 0.00113506, -0.298204, 0.952793
4370,-3.33374,3.33383,1.62323,0.0567935, 0.00110297, -0.296388, 0.953377
4371,-3.33137,3.33411,1.62313,0.056509, 0.00106804, -0.294586, 0.953952
4372,-3.329,3.33437,1.62303,0.0562347, 0.0010431, -0.292771, 0.954527
4373,-3.33339,3.34623,1.62469,0.0563114, 0.00117296, -0.292575, 0.954582
4374,-3.33109,3.34649,1.62454,0.0560464, 0.00114381, -0.290715, 0.955166
4375,-3.32881,3.34673,1.62439,0.0558016, 0.00110644, -0.288819, 0.955756
4376,-3.32655,3.34696,1.62422,0.0555535, 0.00107188, -0.286906, 0.956346
4377,-3.3243,3.34719,1.62405,0.0553157, 0.00103758, -0.284956, 0.956943
4378,-3.32206,3.3474,1.62387,0.0550862, 0.000999566, -0.283008, 0.957534
4379,-3.31985,3.3476,1.62368,0.0548589, 0.000949583, -0.281032, 0.958129
4380,-3.31765,3.3478,1.62348,0.0546377, 0.000875953, -0.279014, 0.958731
4381,-3.31546,3.34798,1.62328,0.0544051, 0.000796314, -0.276979, 0.959334
4382,-3.31329,3.34816,1.62307,0.0541581, 0.000708225, -0.274893, 0.959948
4383,-3.31113,3.34833,1.62286,0.0538907, 0.000620777, -0.272788, 0.960563
4384,-3.31631,3.36404,1.62518,0.0536507, 0.000603799, -0.273059, 0.9605
4385,-3.31423,3.36424,1.62495,0.0533934, 0.000527914, -0.270929, 0.961117
4386,-3.31216,3.36444,1.62471,0.0531173, 0.000458793, -0.268775, 0.961737
4387,-3.31011,3.36463,1.62448,0.0528371, 0.000399855, -0.26661, 0.962355
4388,-3.30806,3.36482,1.62424,0.0525614, 0.000353023, -0.264436, 0.96297
4389,-3.30603,3.365,1.62402,0.0522877, 0.000332704, -0.262226, 0.963589
4390,-3.30401,3.36517,1.6238,0.0520109, 0.000326056, -0.259998, 0.964207
4391,-3.302,3.36534,1.62358,0.0517553, 0.000331285, -0.257737, 0.964828
4392,-3.30736,3.38002,1.62583,0.0515832, 0.000299347, -0.25755, 0.964887
4393,-3.30542,3.38023,1.62562,0.0513384, 0.000320448, -0.255273, 0.965505
4394,-3.30348,3.38044,1.62541,0.0511112, 0.000351336, -0.252982, 0.96612
4395,-3.30156,3.38065,1.62522,0.0509042, 0.000391448, -0.250678, 0.966731
4396,-3.30607,3.39052,1.62674,0.0510241, 0.000485404, -0.250474, 0.966778
4397,-3.30419,3.39076,1.62655,0.0508458, 0.00053497, -0.248157, 0.967384
